address,serial
0x72abf2,19149
0x72ad5d,19291
0x72ada4,19161
0x72af3f,18748
0x72afc6,19153
0x72b004,19154
0x72b03e,19155
0x72b40c,18977
0x72b56f,19152
0x72b620,19150
0x72b709,19151
0x72b795,18638
0x72b811,18666
0x72b8f8,19210
0x72b952,19211
0x72babd,19295
0x72bc7f,18752
0x72c14c,18979
0x72c360,19212
0x72c449,19213
0x72c4d5,18640
0x72c551,18664
0x72c638,18903
0x72c692,18904
0x72c7f4,18902
0x72c9d6,18894
0x72ca14,18895
0x72ca4e,18896
0x72ce1c,18909
0x72ce8a,18889
0x72cfdf,18893
0x72d090,18891
0x72d179,18892
0x72d205,18888
0x72d281,18890
0x72d388,18583
0x72d3e2,18584
0x72d54d,18552
0x72d594,18596
0x72d72f,18356
0x72d7b6,18588
0x72d7f4,18589
0x72d82e,18590
0x72dbec,18548
0x72dd4f,18587
0x72de00,18585
0x72dee2,18586
0x72df75,18343
0x72dff1,18344
0x72eb7d,34708
0x72ebbc,34709
0x72ec0c,34710
0x72ec8c,34675
0x72ecfa,34716
0x72eec0,34717
0x72efa2,34718
0x72f035,34712
0x72f0b6,34670
0x72f1a8,1065
0x72f3bd,1080
0x72f404,1075
0x72f5bf,1040
0x72f716,1032
0x72f754,1033
0x72f78e,1034
0x72fb4c,1063
0x72fbba,1022
0x72fdc0,1058
0x72fea9,1059
0x72ff35,1014
0x72ffb1,1015
0x730098,18969
0x7300f2,18970
0x73085c,18975
0x7308ca,18955
0x730a90,18957
0x730b79,18958
0x730c05,18954
0x730c81,18956
0x730d88,9470
0x730de2,9471
0x73112f,9398
0x7315ec,9448
0x73165a,34477
0x731860,9472
0x731942,9473
0x7319d5,9394
0x731a51,9397
0x732a28,18947
0x732a82,18948
0x7331ec,18953
0x73325a,18933
0x733420,18935
0x733509,18936
0x733595,18932
0x733611,18934
0x733718,26810
0x7338dd,26878
0x733abf,26756
0x733f7c,26787
0x733fea,26749
0x7341f0,26812
0x7342d2,26813
0x734365,26734
0x7343e1,26739
0x7348bf,26755
0x7351d5,26733
0x735251,26740
0x7356df,26758
0x735f85,26736
0x736001,26737
0x7360e8,8005
0x7362a4,8004
0x736466,7996
0x7364a4,7997
0x7364de,7998
0x73689c,7991
0x73690a,7951
0x736a1f,7995
0x736ad0,7993
0x736bb2,7994
0x736c45,7945
0x736cc1,7947
0x736da8,26828
0x736f6d,26879
0x73714f,26757
0x73760c,26788
0x73767a,26751
0x737880,26830
0x737962,26831
0x7379f5,26735
0x737a71,26738
0x737b58,1782
0x737bb2,1783
0x737d6d,1790
0x737db4,1781
0x737f6f,1766
0x7380e6,1773
0x738124,1774
0x73815e,1775
0x738535,12422
0x738626,12491
0x738667,12492
0x738a1c,1788
0x738a8a,1767
0x738bdf,1771
0x738c90,1768
0x738d79,1769
0x738e05,1772
0x738e81,1770
0x7394cf,35392
0x739d15,35331
0x739d91,35337
0x73aae5,35332
0x73ab61,35336
0x73ac68,9359
0x73acc2,9360
0x73ae74,9372
0x73b02f,9236
0x73b0b6,9364
0x73b0f4,9365
0x73b12e,9366
0x73b4dc,9354
0x73b54a,15218
0x73b69f,9363
0x73b750,9361
0x73b832,9362
0x73b8c5,9224
0x73b941,9229
0x73ba28,5428
0x73bbdd,32253
0x73bc24,5430
0x73bddf,32242
0x73c296,32114
0x73c2d7,32115
0x73c6dd,32250
0x73c71c,32251
0x73c767,32252
0x73c7ec,5414
0x73c85a,5306
0x73ca60,5425
0x73cb3b,5426
0x73cbd5,5260
0x73cd31,5261
0x73ce38,13338
0x73ce92,13339
0x73d034,13337
0x73d1d6,13328
0x73d214,13329
0x73d24e,13330
0x73d72c,13202
0x73d8cf,13336
0x73d980,13325
0x73da69,13326
0x73daf5,13304
0x73db76,13201
0x73de68,18860
0x73e02d,19170
0x73e074,18873
0x73e22f,18721
0x73e2b6,18865
0x73e2f4,18866
0x73e32e,18867
0x73e726,27707
0x73e767,27708
0x73e7d5,27709
0x73e901,27710
0x73ea14,27713
0x73eadc,18998
0x73eb4a,27677
0x73ec9f,18864
0x73ed50,18862
0x73ee39,18863
0x73eec5,18645
0x73f011,18656
0x73fd48,8329
0x73ff54,8328
0x7400f6,8320
0x740134,8321
0x74016e,8322
0x74065c,8339
0x7406ca,8294
0x74081f,8319
0x7409a0,8317
0x740a89,8318
0x740b15,8167
0x740b91,8171
0x740c78,238
0x740e1a,245
0x740e7d,226
0x740ec4,237
0x74107f,1056
0x7410ea,244
0x7412f6,227
0x741334,228
0x74136e,229
0x7413dc,230
0x741540,231
0x741586,232
0x7415dd,233
0x741816,32200
0x741857,32201
0x741c5d,1091
0x741c9c,1092
0x741cec,1093
0x741d6c,218
0x741dda,1094
0x741f0f,235
0x742080,224
0x742162,225
0x7421f5,236
0x742336,217
0x7423e3,220
0x74240f,221
0x74249f,222
0x7424e4,223
0x7425ef,12702
0x74269f,12703
0x742b26,35124
0x742ca6,36803
0x742cc6,36804
0x742d46,35348
0x7430b1,7949
0x743101,7950
0x7432a1,8287
0x74351f,5015
0x74355a,5016
0x7435de,5020
0x743635,5021
0x743863,5270
0x743882,5271
0x744650,7592
0x744674,7593
0x7446e9,7594
0x744720,7595
0x744748,7596
0x744941,10148
0x744973,10149
0x7449b2,10150
0x744cf1,33225
0x744d23,33226
0x745191,33152
0x7451c3,33153
0x7453e1,33244
0x745881,33022
0x7458b3,33023
0x745f71,32321
0x745fa3,32322
0x746411,33206
0x746443,33207
0x746b01,33060
0x746b33,33061
0x746fa1,33133
0x746fd3,33134
0x747441,34377
0x747473,34378
0x747b31,33003
0x747b63,33004
0x748221,34403
0x748253,34404
0x748471,35228
0x7484a3,35229
0x748911,33739
0x748943,33740
0x748b61,34422
0x748b93,34423
0x749001,35247
0x749033,35248
0x749b91,34988
0x749bc3,34989
0x749de1,35030
0x749e13,35031
0x74a4d1,32055
0x74a503,32056
0x74a721,27208
0x74a753,27209
0x74e133,9238
0x74e23c,9240
0x74e30b,9259
0x74e393,9325
0x74ea41,18367
0x74ead8,29139
0x74f23d,18460
0x74f3bd,18448
0x74f47d,18466
0x74f5fd,18418
0x74f6bd,30890
0x74f83d,32335
0x74f8fd,18454
0x74f9bd,28524
0x74fb3d,18430
0x74fbfd,30945
0x74fcbd,18442
0x74fe3d,18406
0x75007d,18412
0x75013d,31958
0x7501fd,32010
0x7502bd,34421
0x75037d,35246
0x7504fd,18472
0x7505bd,34440
0x75073d,35265
0x750afd,35006
0x750bbd,35048
0x750c7d,34936
0x750dfd,18388
0x750ebd,27226
0x750f7d,26545
0x7510fd,33194
0x7511bd,26406
0x75127d,33121
0x754536,32195
0x7545d6,5422
0x754981,219
0x7558ce,28081
0x759844,5014
0x7598b3,5019
0x75992a,27689
0x759948,27690
0x75af51,27557
0x75bc32,19462
0x75bdb6,33371
0x75ca3b,7597
0x75ca6b,7598
0x75cabe,7603
0x75caee,7604
0x75cb89,9412
0x75cd09,9489
0x75cd89,9413
0x75d15a,34482
0x75e637,32290
0x75e6f5,32291
0x75e822,32292
0x75e8cd,32294
0x75e8f6,32295
0x75e931,32296
0x760831,30885
0x76086f,30886
0x760904,30896
0x760ac5,30888
0x760b87,30904
0x760bb7,30905
0x761151,32525
0x76118f,32526
0x761224,32362
0x7613e5,32528
0x761497,32377
0x7614c7,32378
0x761528,32379
0x7615d1,28519
0x76160f,28520
0x7616a4,28530
0x761865,28522
0x761917,28538
0x761947,28539
0x761a41,30940
0x761a7f,30941
0x761b14,30951
0x761cd5,30943
0x761d97,30959
0x761dc7,30960
0x762341,31953
0x76237f,31954
0x762414,31964
0x7625d5,31956
0x762687,31972
0x7626b7,31973
0x7627b1,32005
0x7627ef,32006
0x762884,32016
0x762a45,32008
0x762b07,32024
0x762b37,32025
0x7630e1,34931
0x76311f,34932
0x7631b4,34942
0x763375,34934
0x763427,34950
0x763457,34951
0x763551,26540
0x76358f,26541
0x7637e5,26543
0x7638a7,26559
0x7638d7,26560
0x76392f,26561
0x763e51,33189
0x763e8f,33190
0x763f34,19689
0x7640f5,33192
0x7641b7,33203
0x7641e7,33204
0x7642f1,26401
0x76432f,26402
0x764585,26404
0x764637,26420
0x764667,26421
0x7646bc,26422
0x764761,33116
0x76479f,33117
0x764844,19667
0x764a05,33119
0x764ac7,33130
0x764af7,33131
0x767330,8337
0x767860,18514
0x7679f0,34713
0x767b80,18615
0x767fa0,20023
0x768230,18538
0x768330,19317
0x7684c0,9356
0x769160,12468
0x7692f0,28346
0x769b30,1054
0x769cc0,1098
0x769e50,35300
0x76a490,19093
0x76a7b0,36051
0x76c0b0,27896
0x76c340,35592
0x76c440,34688
0x76c5d0,18993
0x76c8b0,32597
0x76d080,33771
0x76dc70,32806
0x76de00,34181
0x76e2b0,32595
0x76e440,35305
0x76ed10,19319
0x76eea0,19029
0x76f350,8401
0x76f820,29322
0x76f9d0,35478
0x770041,5285
0x77009d,5287
0x7700c6,5288
0x77012b,5289
0x770169,5290
0x77018f,5291
0x7701c1,5292
0x770259,5297
0x77029d,5298
0x7702d0,5299
0x7703a7,10153
0x770470,8212
0x7704fe,26915
0x77052d,26916
0x7706b7,8084
0x7707f1,18500
0x77084e,18357
0x7708db,18358
0x770942,18498
0x770994,18499
0x770a3a,18501
0x770a65,18502
0x770ac7,18503
0x770cc9,18345
0x770cf4,18346
0x770e41,34700
0x770ea2,34586
0x770ef4,34587
0x770f9a,34701
0x770fc5,34702
0x771027,34703
0x771235,34564
0x77126d,34565
0x7713d0,18602
0x771432,18375
0x771484,18376
0x77152a,18603
0x771555,18604
0x7715b7,18605
0x7715e9,18606
0x771626,18607
0x771644,18608
0x771673,18609
0x7717c5,18347
0x7717fd,18348
0x7719bd,18458
0x771b1d,18446
0x771bcd,18464
0x771d2d,18416
0x771ddd,32331
0x771e8d,18452
0x771fed,18428
0x77209d,18440
0x77214d,18404
0x77235d,18410
0x77240d,34419
0x7724bd,35244
0x77261d,18470
0x7726cd,34438
0x77282d,35263
0x772aed,35004
0x772b9d,35046
0x772cfd,18386
0x772dad,27224
0x772f0d,19292
0x772fbd,18549
0x77306d,19004
0x7731cd,19290
0x77327d,19294
0x77345d,19001
0x77350d,30903
0x77366d,32376
0x77371d,28537
0x7737cd,30958
0x77392d,31971
0x7739dd,32023
0x773b3d,34949
0x773bed,26558
0x773d4d,33202
0x773dfd,26419
0x773ead,33129
0x773f5d,18551
0x77400d,1064
0x7740bd,19008
0x7742cd,19006
0x77437d,7992
0x77442d,27898
0x7748c7,1042
0x774aa6,13170
0x774b16,13171
0x774b86,13176
0x774bf6,7983
0x774c66,34101
0x7756d4,5324
0x7756ff,5325
0x775740,5326
0x775785,5327
0x7757b4,5328
0x7757d5,5329
0x7757f6,5330
0x775881,5332
0x775b3a,9820
0x7764ed,35609
0x776894,35382
0x776934,33768
0x7769d4,35347
0x776ac4,35351
0x776ba7,34605
0x78c4cc,5380
0x78c588,5382
0x78c9fa,7700
0x78cb17,7798
0x79396a,18755
0x793a62,18726
0x793c2a,18758
0x793cf2,18727
0x793eba,18691
0x793fb2,18725
0x79417a,18757
0x794272,18728
0x794aa2,9331
0x794b22,8381
0x794e1b,30855
0x794e47,30856
0x794ed2,30858
0x794f3d,30859
0x794f71,30860
0x794fae,30861
0x795005,30862
0x795078,30863
0x7950ea,30864
0x79511c,30865
0x795153,30866
0x7951b0,30867
0x795223,30868
0x795268,30869
0x7952f0,30857
0x795c7b,32507
0x795ca7,32508
0x795d32,32350
0x795d9d,32351
0x795dd1,32352
0x795e0e,32353
0x795e65,32354
0x795ed8,32355
0x795f4a,32356
0x795f7c,32357
0x795fb3,32358
0x796010,32359
0x796083,32360
0x7960c8,32361
0x796150,32509
0x7963ab,28489
0x7963d7,28490
0x796462,28492
0x7964cd,28493
0x796501,28494
0x79653e,28495
0x796595,28496
0x796608,28497
0x79667a,28498
0x7966ac,28499
0x796880,28491
0x796adb,30910
0x796b07,30911
0x796b92,30913
0x796bfd,30914
0x796c31,30915
0x796c6e,30916
0x796cc5,30917
0x796d38,30918
0x796daa,30919
0x796ddc,30920
0x796fb0,30912
0x79793b,31923
0x797967,31924
0x7979f2,31926
0x797a5d,31927
0x797a91,31928
0x797ace,31929
0x797b25,31930
0x797b98,31931
0x797c0a,31932
0x797c3c,31933
0x797e10,31925
0x79806b,31975
0x798097,31976
0x798122,31978
0x79818d,31979
0x7981c1,31980
0x7981fe,31981
0x798255,31982
0x7982c8,31983
0x79833a,31984
0x79836c,31985
0x798540,31977
0x798ecb,34901
0x798ef7,34902
0x798f82,34904
0x798fed,34905
0x799021,34906
0x79905e,34907
0x7990b5,34908
0x799128,34909
0x79919a,34910
0x7991cc,34911
0x7993a0,34903
0x7995fb,26510
0x799ad0,26512
0x79a45b,33171
0x79a487,33172
0x79a512,19677
0x79a57d,19678
0x79a5b1,19679
0x79a5ee,19680
0x79a645,19681
0x79a6b8,19682
0x79a72a,19683
0x79a75c,19684
0x79a930,33173
0x79ab8b,26371
0x79abb7,26372
0x79b060,26373
0x79b2bb,33098
0x79b2e7,33099
0x79b372,19655
0x79b3dd,19656
0x79b411,19657
0x79b44e,19658
0x79b4a5,19659
0x79b518,19660
0x79b58a,19661
0x79b5bc,19662
0x79b790,33100
0x79c2d4,35061
0x79c305,35062
0x79c384,35069
0x79c3b5,35070
0x79cf40,32430
0x79cf75,32431
0x79d370,32300
0x79d3a5,32301
0x79d935,34612
0x79d9ec,28464
0x79da0f,28465
0x79da32,28466
0x79da98,26939
0x79dab6,26940
0x79e03a,212
0x79e367,32419
0x79e5c4,32299
0x79f30f,34099
0x7a31f6,27554
0x7a4154,18759
0x7a4830,12827
0x7a4940,12866
0x7a496f,12867
0x7a49be,12868
0x7a4e27,249
0x7a4ef6,35103
0x7a4fe9,35097
0x7a500f,35098
0x7a5436,35051
0x7a5499,35085
0x7a54bf,35086
0x7a5977,5051
0x7a5c62,1041
0x7a5fca,210
0x7a61f9,26943
0x7a6268,26944
0x7a673c,5049
0x7a6768,5050
0x7a67cd,7699
0x7a698e,27355
0x7a6a9c,27356
0x7a6ae3,27357
0x7a6b80,27358
0x7a6dcc,27325
0x7a6ea5,27288
0x7a6f06,27289
0x7a6f2b,27290
0x7a6f73,27291
0x7a7471,27278
0x7a74dd,27279
0x7a75fe,27292
0x7a76ce,18200
0x7a77dc,18201
0x7a7823,18202
0x7a78c0,18203
0x7a7b0c,18057
0x7a7be5,17961
0x7a7c46,17962
0x7a7c6b,17963
0x7a7cb3,17964
0x7a80e1,17720
0x7a8145,17721
0x7a824e,17829
0x7a92ce,27456
0x7a93dc,27457
0x7a9423,27458
0x7a94c0,27459
0x7a989c,27330
0x7a99a5,27294
0x7a9a06,27295
0x7a9a2b,27296
0x7a9a73,27297
0x7a9b88,27298
0x7a9f09,27462
0x7aa2f1,27328
0x7aa35d,27329
0x7aa47e,27293
0x7aa54e,28356
0x7aa65c,28357
0x7aa6a3,28358
0x7aa740,28359
0x7aa98c,28340
0x7aaa45,28351
0x7aaaa6,28352
0x7aaacb,28353
0x7aab13,28354
0x7aac2a,28064
0x7aafd1,28027
0x7ab03d,28028
0x7ab15e,28073
0x7ab22e,27477
0x7ab33c,27478
0x7ab383,27479
0x7ab420,27480
0x7ab66c,27348
0x7ab745,27473
0x7ab92a,27299
0x7abcd1,27281
0x7abd3d,27282
0x7abe5e,27301
0x7ac36c,18043
0x7aca11,17726
0x7acffc,33658
0x7ad681,33476
0x7adecc,18981
0x7ae1ba,18744
0x7ae711,18661
0x7b01ae,18147
0x7b02bc,18148
0x7b0303,18149
0x7b03a0,18150
0x7b05ec,18050
0x7b06a5,17819
0x7b0706,17820
0x7b072b,17821
0x7b0773,17822
0x7b0bb1,17723
0x7b0c1d,17724
0x7b0d3e,17823
0x7b0e0e,19769
0x7b0f1c,19770
0x7b0f63,19771
0x7b1000,19772
0x7b124c,19504
0x7b1305,19765
0x7b1366,19766
0x7b138b,19767
0x7b13d3,19768
0x7b15e3,19764
0x7b1a47,19717
0x7b1c21,19502
0x7b1c8d,19503
0x7b2fbc,19974
0x7b3581,19879
0x7b3dcc,36847
0x7b40da,36795
0x7b4571,36788
0x7b47ce,35170
0x7b48dc,35171
0x7b4923,35172
0x7b49c0,35173
0x7b4dbc,35131
0x7b4ee5,35139
0x7b4f46,35140
0x7b4f6b,35141
0x7b4fb3,35142
0x7b50ca,35110
0x7b5591,35107
0x7b55fd,35108
0x7b571e,35123
0x7b688c,12817
0x7b72e1,12704
0x7b8bcc,18987
0x7b8cf5,18698
0x7b8eda,18754
0x7b9371,18659
0x7b9a0c,34676
0x7ba0c1,34562
0x7bb447,5294
0x7bb4ac,5295
0x7bb4db,5296
0x7bb5ae,10151
0x7bb66c,10152
0x7bbb68,27324
0x7bbbee,27406
0x7bbe19,27327
0x7bbf79,27321
0x7bbfdf,27322
0x7bc057,27323
0x7bc148,17930
0x7bc1ce,18251
0x7bc399,18059
0x7bc4f9,17985
0x7bc55f,17986
0x7bc5d7,17987
0x7bcc38,27336
0x7bccbe,27461
0x7bce89,27335
0x7bcfe9,27332
0x7bd04f,27333
0x7bd0bc,27334
0x7bd1a8,28338
0x7bd22e,28406
0x7bd3f9,28342
0x7bd559,28335
0x7bd5bf,28336
0x7bd637,28337
0x7bd728,27347
0x7bd7ae,27527
0x7bd979,27350
0x7bdad9,27344
0x7bdb3f,27345
0x7bdbb7,27346
0x7bdca8,17978
0x7be059,17975
0x7be0bf,17976
0x7be137,17977
0x7be5d9,33654
0x7be7a8,18882
0x7beb59,18879
0x7bebbf,18880
0x7bec37,18881
0x7bf818,17983
0x7bf89e,18198
0x7bfa69,18052
0x7bfbc9,17980
0x7bfc2f,17981
0x7bfca7,17982
0x7bfd98,19510
0x7bfe1e,19775
0x7c0049,19509
0x7c01a9,19506
0x7c020f,19507
0x7c027c,19508
0x7c08e8,19971
0x7c0c99,19968
0x7c0cff,19969
0x7c0d77,19970
0x7c0e68,36846
0x7c1219,36843
0x7c127f,36844
0x7c12f7,36845
0x7c13e8,35130
0x7c146e,35203
0x7c1639,35133
0x7c1799,35127
0x7c17ff,35128
0x7c1877,35129
0x7c22f9,12810
0x7c2a38,18887
0x7c2de9,18884
0x7c2e4f,18885
0x7c2ec7,18886
0x7c3369,34661
0x7c3ab8,18437
0x7c3d43,18433
0x7c3ec9,33092
0x7c3f2f,33093
0x7c3f9c,33094
0x7c4088,18461
0x7c410e,33242
0x7c4313,18457
0x7c4499,33238
0x7c44ff,33239
0x7c456c,33240
0x7c4658,18401
0x7c48e3,18397
0x7c4a69,32106
0x7c4acf,32107
0x7c4b3c,32108
0x7c4c28,18449
0x7c4cae,33169
0x7c4eb3,18445
0x7c5039,33165
0x7c509f,33166
0x7c510c,33167
0x7c51f8,18467
0x7c527e,33261
0x7c5483,18463
0x7c5609,33257
0x7c566f,33258
0x7c56dc,33259
0x7c57c8,18395
0x7c5a53,18391
0x7c5bd9,32087
0x7c5c3f,32088
0x7c5cac,32089
0x7c5d98,18419
0x7c5e1e,33039
0x7c6023,18415
0x7c61a9,33035
0x7c620f,33036
0x7c627c,33037
0x7c6368,32325
0x7c63ee,32340
0x7c65f3,32330
0x7c6779,32336
0x7c67df,32337
0x7c684c,32338
0x7c6938,18455
0x7c69be,33223
0x7c6bc3,18451
0x7c6d49,33219
0x7c6daf,33220
0x7c6e1c,33221
0x7c6f08,18425
0x7c7193,18421
0x7c7319,33054
0x7c737f,33055
0x7c73ec,33056
0x7c74d8,18431
0x7c755e,33077
0x7c7763,18427
0x7c78e9,33073
0x7c794f,33074
0x7c79bc,33075
0x7c7aa8,18443
0x7c7b2e,33150
0x7c7d33,18439
0x7c7eb9,33146
0x7c7f1f,33147
0x7c7f8c,33148
0x7c8078,18407
0x7c80fe,34394
0x7c8303,18403
0x7c8489,34390
0x7c84ef,34391
0x7c855c,34392
0x7c9208,18413
0x7c928e,33020
0x7c9493,18409
0x7c9619,33016
0x7c967f,33017
0x7c96ec,33018
0x7c97d8,34407
0x7c985e,34415
0x7c9a63,34418
0x7c9be9,34411
0x7c9c4f,34412
0x7c9cc7,34413
0x7c9db8,35232
0x7c9e3e,35240
0x7ca043,35243
0x7ca1c9,35236
0x7ca22f,35237
0x7ca2a7,35238
0x7ca978,18473
0x7ca9fe,33758
0x7cac03,18469
0x7cad89,33754
0x7cadef,33755
0x7cae5c,33756
0x7caf48,34426
0x7cafce,34434
0x7cb1d3,34437
0x7cb359,34430
0x7cb3bf,34431
0x7cb437,34432
0x7cb528,34448
0x7cb7b3,34459
0x7cb939,34452
0x7cb99f,34453
0x7cba17,34454
0x7cbb08,35251
0x7cbb8e,35259
0x7cbd93,35262
0x7cbf19,35255
0x7cbf7f,35256
0x7cbff7,35257
0x7cc6c8,34973
0x7cc953,34984
0x7ccad9,34977
0x7ccb3f,34978
0x7ccbb7,34979
0x7ccca8,35013
0x7ccf33,35024
0x7cd0b9,35017
0x7cd11f,35018
0x7cd197,35019
0x7cd288,34992
0x7cd30e,35000
0x7cd513,35003
0x7cd699,34996
0x7cd6ff,34997
0x7cd777,34998
0x7cd868,35034
0x7cd8ee,35042
0x7cdaf3,35045
0x7cdc79,35038
0x7cdcdf,35039
0x7cdd57,35040
0x7cde48,35211
0x7ce0d3,35222
0x7ce259,35215
0x7ce2bf,35216
0x7ce337,35217
0x7ce428,18389
0x7ce4ae,32072
0x7ce6b3,18385
0x7ce839,32068
0x7ce89f,32069
0x7ce90c,32070
0x7ce9f8,27212
0x7cea7e,27220
0x7cec83,27223
0x7cee09,27216
0x7cee6f,27217
0x7ceee7,27218
0x7cf028,30884
0x7cf0ae,30887
0x7cf2f3,30902
0x7cf549,30881
0x7cf5af,30882
0x7cf627,30883
0x7cf768,30748
0x7cfa33,30766
0x7cfc89,30745
0x7cfcef,30746
0x7cfd67,30747
0x7cfea8,32367
0x7cff2e,32373
0x7d0173,32375
0x7d03c9,32521
0x7d042f,32522
0x7d04a7,32523
0x7d05e8,18847
0x7d066e,28521
0x7d08b3,28536
0x7d0b09,28515
0x7d0b6f,28516
0x7d0be7,28517
0x7d0d28,30939
0x7d0dae,30942
0x7d0ff3,30957
0x7d1249,30936
0x7d12af,30937
0x7d1327,30938
0x7d1468,26473
0x7d1733,26491
0x7d1989,26470
0x7d19ef,26471
0x7d1a67,26472
0x7d1ba8,31952
0x7d1c2e,31955
0x7d1e73,31970
0x7d20c9,31949
0x7d212f,31950
0x7d21a7,31951
0x7d22e8,32004
0x7d236e,32007
0x7d25b3,32022
0x7d2809,32001
0x7d286f,32002
0x7d28e7,32003
0x7d2a28,34873
0x7d2cf3,34891
0x7d2f49,34870
0x7d2faf,34871
0x7d3027,34872
0x7d3168,34930
0x7d31ee,34933
0x7d3433,34948
0x7d3689,34927
0x7d36ef,34928
0x7d3767,34929
0x7d38a8,26539
0x7d392e,26542
0x7d3b73,26557
0x7d3dc9,26536
0x7d3e2f,26537
0x7d3ea7,26538
0x7d3fe8,30800
0x7d42b3,30818
0x7d4509,30797
0x7d456f,30798
0x7d45e7,30799
0x7d4728,19694
0x7d47ae,19698
0x7d49f3,33201
0x7d4c49,33185
0x7d4caf,33186
0x7d4d27,33187
0x7d4e68,26400
0x7d4eee,26403
0x7d5133,26418
0x7d5389,26397
0x7d53ef,26398
0x7d5467,26399
0x7d55a8,19672
0x7d562e,19676
0x7d5873,33128
0x7d5ac9,33112
0x7d5b2f,33113
0x7d5ba7,33114
0x7d5c98,18512
0x7d5d1e,18511
0x7d5fb9,18545
0x7d601f,18546
0x7d608c,18547
0x7d6178,34674
0x7d61fe,34711
0x7d6499,34671
0x7d64ff,34672
0x7d6577,34673
0x7d6668,18544
0x7d66ee,18613
0x7d6989,18541
0x7d69ef,18542
0x7d6a67,18543
0x7d6e72,5277
0x7d6ea4,5278
0x7d6ee9,5279
0x7d6f49,5280
0x7d6fb5,5281
0x7d6fe7,5282
0x7d702c,5283
0x7d7080,5284
0x7d7103,7570
0x7d83bf,13197
0x7d9147,6151
0x7d9168,6152
0x7d956d,2516
0x7d9633,6107
0x7d976a,6108
0x7d9909,6140
0x7d9936,6141
0x7d995f,6142
0x7d9a20,6104
0x7d9ae4,6105
0x7d9b23,6106
0x7d9c3d,2521
0x7d9c76,2522
0x7d9d03,2227
0x7d9e3a,2228
0x7da06f,2226
0x7da0d9,2548
0x7da106,2549
0x7da12f,2550
0x7da1f0,2364
0x7da2b4,2365
0x7da2f3,2366
0x7da799,6137
0x7da7c6,6138
0x7da8b0,6114
0x7da974,6115
0x7da9b3,6116
0x7dc7b7,367
0x7dcb26,281
0x7dcc72,2389
0x7dee64,23219
0x7dee94,23220
0x7df4b4,11092
0x7df4e4,11093
0x7df50b,11094
0x7df974,28002
0x7df9a4,28003
0x7dffd4,13597
0x7e0004,13598
0x7e0164,14560
0x7e02f4,23201
0x7e0324,23202
0x7e2584,15658
0x7e25b4,15659
0x7e25db,15660
0x7e28b4,20491
0x7e28e4,20492
0x7e290b,20493
0x7e33b4,14540
0x7e33e4,14541
0x7e6ec9,108
0x7e6eea,109
0x7e7425,11069
0x7e74e5,11070
0x7e85d4,15527
0x7eb468,8407
0x7eb868,10339
0x7ebdd8,17453
0x7ee768,10406
0x7ef0a8,799
0x7ef6c8,17004
0x7ef954,15688
0x7ef9f7,15689
0x7efaf7,15684
0x7efb6b,15685
0x7efbc7,15686
0x7efc64,11754
0x7efea8,15678
0x7f08de,3273
0x7f247c,23185
0x7f2540,23186
0x7f2a39,23200
0x7f2a78,23140
0x7f347c,22957
0x7f3540,22958
0x7f3a29,22956
0x7f3a68,22931
0x7f70cc,17680
0x7f7190,17681
0x7f7234,3336
0x7f726c,3337
0x7f72ef,3335
0x7f7361,17659
0x7f73a2,17660
0x7f7689,17682
0x7f76c8,17652
0x7f7702,17653
0x7f772f,17654
0x7f7758,17655
0x7fc58c,10441
0x7fc650,10442
0x7fc6f4,10444
0x7fc7af,10368
0x7fc821,10369
0x7fc862,10370
0x7fcb39,10443
0x7fcd48,10389
0x7fcd82,10390
0x7fcdaf,10391
0x7fcdd8,10392
0x7fcdf8,10393
0x7fd17c,20488
0x7fd240,20489
0x7fd2e4,20513
0x7fd31c,20514
0x7fd39f,20471
0x7fd411,20462
0x7fd452,20463
0x7fd729,20482
0x7fd768,20483
0x7fd7a2,20484
0x7fd7cf,20485
0x7fd7f8,20486
0x7fd818,20487
0x7ff36c,2546
0x7ff430,2547
0x7ff4d4,2537
0x7ff50c,2538
0x7ff601,2300
0x7ff642,2301
0x7ff929,2551
0x7ff968,2311
0x7ff9a2,2312
0x7ff9cf,2313
0x7ff9f8,2314
0x803149,23225
0x803556,23218
0x80548b,11123
0x8056b4,10934
0x8057f6,11091
0x806df9,28008
0x8072c6,28001
0x809846,13596
0x809df9,14566
0x80a1e6,14592
0x80a7a9,23178
0x80abb6,23241
0x816acb,2530
0x816d04,2287
0x816e46,15657
0x817827,20494
0x8178be,20495
0x8178e5,20496
0x817c9b,20521
0x818006,20490
0x81bd89,14546
0x81c196,14591
0x81ca86,9097
0x81ee74,9098
0x81f88c,8842
0x81f950,8843
0x81fc59,8838
0x81fc86,8839
0x81fe42,8830
0x820a13,3227
0x8215b7,24854
0x8219a7,10585
0x822427,24382
0x822817,23132
0x822ea7,15448
0x822ee0,15449
0x822f16,15450
0x822ff7,27998
0x823687,11935
0x8237d7,13825
0x823bc7,23952
0x823e67,2081
0x823ea0,2082
0x823ed6,2083
0x823fb7,15709
0x823ff0,15710
0x824026,15711
0x824547,10901
0x824570,10902
0x824599,10903
0x825f1c,11089
0x825fe0,11090
0x826579,11116
0x8265a6,11117
0x82670c,10896
0x8267ed,10899
0x82972c,23239
0x8297f0,23240
0x829d08,23135
0x829ef2,23161
0x82d06c,11114
0x82d130,11115
0x82d5c8,11031
0x82d7a2,10900
0x837f50,26055
